article,author,url,DOI,year
Comparative Study for Steady-State Operation of IAG in Stand-Alone mode using MATLAB and Typhoon HIL,"Vineet P. Chandran;
Sujit Kumar;
Priya Singh Bhakar",https://ieeexplore.ieee.org/document/8519878/,10.1109/IoT-SIU.2018.8519878,Year: 2018
Organic Thin Film Transistor Based Graphene Drooped Sensors,"Harshita Pathak;
Brijesh Kumar",https://ieeexplore.ieee.org/document/8519849/,10.1109/IoT-SIU.2018.8519849,Year: 2018
A 100 V Lateral Trench Power MOSFET on InGaAs/InP,"Sushant Shekhar;
Mohit Payal;
Jatin srivastava;
Mamta Jaiswal;
Pushpendra Raj",https://ieeexplore.ieee.org/document/8519892/,10.1109/IoT-SIU.2018.8519892,Year: 2018
Building Semantic Information Retrieval System for Legal Cases From Heterogeneous Adapted and Diverse Data Sources Using Extended GAIA Methodology for Multi Agent System,"Sumit Kumar Mishra;
V. K. Singh",https://ieeexplore.ieee.org/document/8519855/,10.1109/IoT-SIU.2018.8519855,Year: 2018
A Circular UWB Antenna with Multi Band Notched Characteristics for UWB Applications,"K.M. Jyoti Singh;
Rajan Mishra",https://ieeexplore.ieee.org/document/8519894/,10.1109/IoT-SIU.2018.8519894,Year: 2018
An Enhanced zero-bias column buffer -direct-injection circuit using 180nm Cmos Technology,"Manjusha Bhattacharyya;
Ritu Kanadri;
Ashwnikumar",https://ieeexplore.ieee.org/document/8777613/,10.1109/IoT-SIU.2019.8777613,Year: 2019
A Progressively Clearing Framework Perceivability Location under Hazy Environment,"Swati Bhattal;
Sarvesh Kumar;
Mansi Atoliva;
Chandra Prakash Verma",https://ieeexplore.ieee.org/document/8777648/,10.1109/IoT-SIU.2019.8777648,Year: 2019
Comparative Harmonic Analysis of Diode Clamped Multi-Level Inverter,"Vikas Deep Juyal;
Nitin Upadhyay;
K.V. Singh;
A. Chakravorty;
Anoop Kumar Maurya",https://ieeexplore.ieee.org/document/8519896/,10.1109/IoT-SIU.2018.8519896,Year: 2018
Radiation Hardened Memories for Satellites,"Kshitij Shinghal;
Amit Saxena;
Rajul Misra;
Alok Agarwal",https://ieeexplore.ieee.org/document/8777475/,10.1109/IoT-SIU.2019.8777475,Year: 2019
Indoor positioning: A key enabling technology for IoT applications,"Davide Macagnano;
Giuseppe Destino;
Giuseppe Abreu",https://ieeexplore.ieee.org/document/6803131/,10.1109/WF-IoT.2014.6803131,Year: 2014
Peer to peer signal strength characteristic between IoT devices for distance estimation,"Joonyoung Jung;
Dong-oh Kang;
Changseok Bae",https://ieeexplore.ieee.org/document/6803160/,10.1109/WF-IoT.2014.6803160,Year: 2014
Internet of Things' (IoT's) Impact on Decision Oriented Applications of Big Data Sentiment Analysis,"Akhilesh Dwivedi;
R.P. Pant;
Senam Pandey;
Krishna Kumar",https://ieeexplore.ieee.org/document/8519922/,10.1109/IoT-SIU.2018.8519922,Year: 2018
Exploring IoT Industry Applications: Limitations of Wireless Technology on Healthcare IoT,Francisco Falcone,https://ieeexplore.ieee.org/courses/details/EDP484,,Year: 2017
How Green Networking May Harm Your IoT Network: Impact of Transmit Power Reduction at Night on NB-IoT Performance,"Pascal Jörke;
Christian Wietfeld",https://ieeexplore.ieee.org/document/9596046/,10.1109/WF-IoT51360.2021.9596046,Year: 2021
Evaluating LoRaWAN-based IoT devices for the tactical military environment,"Brian Jalaian;
Timothy Gregory;
Niranjan Suri;
Stephen Russell;
Laurel Sadler;
Michael Lee",https://ieeexplore.ieee.org/document/8355225/,10.1109/WF-IoT.2018.8355225,Year: 2018
Urban Underground Infrastructure Monitoring IoT: The Path Loss Analysis,"Abdul Salam;
Syed Shah",https://ieeexplore.ieee.org/document/8767358/,10.1109/WF-IoT.2019.8767358,Year: 2019
Human Behavior Prediction Though Noninvasive and Privacy-Preserving Internet of Things (IoT) Assisted Monitoring,"Lina Xu;
Nuno Pombo",https://ieeexplore.ieee.org/document/8767301/,10.1109/WF-IoT.2019.8767301,Year: 2019
Design and implementation of a long-range low-power wake-up radio for IoT devices,"Anders Frøytlog;
Magne Arild Haglund;
Linga Reddy Cenkeramaddi;
Thomas Jordbru;
Rolf Arne Kjellby;
Baltasar Beferull-Lozano",https://ieeexplore.ieee.org/document/8767353/,10.1109/WF-IoT.2019.8767353,Year: 2019
Characterizing the impact of topology on IoT stream processing,"Anindya Dey;
Kim Stuart;
Matthew E. Tolentino",https://ieeexplore.ieee.org/document/8355119/,10.1109/WF-IoT.2018.8355119,Year: 2018
A Global IoT Device Discovery and Integration Vision,Dimitrios Georgakopoulos,https://ieeexplore.ieee.org/document/8998490/,10.1109/CIC48465.2019.00035,Year: 2019
Recommendations for securing Internet of Things devices using commodity hardware,"Steven J. Johnston;
Mark Scott;
Simon J. Cox",https://ieeexplore.ieee.org/document/7845410/,10.1109/WF-IoT.2016.7845410,Year: 2016
Interoperability for Disaster Relief Operations in Smart City Environments,Manas Pradhan,https://ieeexplore.ieee.org/document/8767169/,10.1109/WF-IoT.2019.8767169,Year: 2019
Flexible on-body coils for inductive power transfer to IoT garments and wearables,"Paul Worgan;
Odysseas Pappas;
Themis Omirou;
Michael Collett",https://ieeexplore.ieee.org/document/7389069/,10.1109/WF-IoT.2015.7389069,Year: 2015
A Community-Based IoT Service Platform to Locally Disseminate Socially-Valuable Data : Best effort local data sharing network with no conscious effort?,"Yozo Shoji;
Kiyohide Nakauchi;
Wei Liu;
Yoshito Watanabe;
Kazuhiro Maruyama;
Kouji Okamoto",https://ieeexplore.ieee.org/document/8767237/,10.1109/WF-IoT.2019.8767237,Year: 2019
WE-Safe: A wearable IoT sensor node for safety applications via LoRa,"Fan Wu;
Christoph Rüdiger;
Jean-Michel Redouté;
Mehmet Rasit Yuce",https://ieeexplore.ieee.org/document/8355234/,10.1109/WF-IoT.2018.8355234,Year: 2018
LoRa-based Mesh Network for IoT Applications,"Heon Huh;
Jeong Yeol Kim",https://ieeexplore.ieee.org/document/8767242/,10.1109/WF-IoT.2019.8767242,Year: 2019
Short paper: Overcoming IoT fragmentation through standard gateway architecture,"Romano Fantacci;
Tommaso Pecorella;
Roberto Viti;
Camillo Carlini",https://ieeexplore.ieee.org/document/6803149/,10.1109/WF-IoT.2014.6803149,Year: 2014
Monitoring dependability of city-scale IoT using D-case,"Hideyuki Tokuda;
Takuro Yonezawa;
Jin Nakazawa",https://ieeexplore.ieee.org/document/6803192/,10.1109/WF-IoT.2014.6803192,Year: 2014
IoT Devices Reliability Study: Multi-RAT Communication,"Kalpit D Ballal;
Lars Dittmann;
Sarah Ruepp;
Martin Nordal Petersen",https://ieeexplore.ieee.org/document/9221163/,10.1109/WF-IoT48130.2020.9221163,Year: 2020
A framework for inter-thing relationships for programming the social IoT,"Ahmed E. Khaled;
Sumi Helal",https://ieeexplore.ieee.org/document/8355215/,10.1109/WF-IoT.2018.8355215,Year: 2018
Federated edge-assisted mobile clouds for service provisioning in heterogeneous IoT environments,"I. Farris;
L. Militano;
M. Nitti;
L. Atzori;
A. Iera",https://ieeexplore.ieee.org/document/7389120/,10.1109/WF-IoT.2015.7389120,Year: 2015
An Experimental Study on Reinforcement Learning on IoT Devices with Distilled Knowledge,"Ingook Jang;
Seonghyun Kim;
Hyunseok Kim;
Chan-Won Park;
Jun Hee Park",https://ieeexplore.ieee.org/document/9289526/,10.1109/ICTC49870.2020.9289526,Year: 2020
Application of Internet of Things and Big Data towards a Smart City,"Preeti Yadav;
Sandeep Vishwakarma",https://ieeexplore.ieee.org/document/8519920/,10.1109/IoT-SIU.2018.8519920,Year: 2018
Process of RO's Waste Water Reuse & Water Management in Society by Using IOT Automation,"Ayush K Dudhpachare;
Tanmay V Kuthe;
Chaitanya V Lalke;
Nikhil P. Wyawahare;
Rahul Agrawal;
Prema Daigavane",https://ieeexplore.ieee.org/document/9792805/,10.1109/ICAAIC53929.2022.9792805,Year: 2022
LoRa based renewable energy monitoring system with open IoT platform,"Chang-Sic Choi;
Jin-Doo Jeong;
Il-Woo Lee;
Wan-Ki Park",https://ieeexplore.ieee.org/document/8330550/,10.23919/ELINFOCOM.2018.8330550,Year: 2018
Securing Self-organizing IoT Ecosystem: A Distributed Ledger Technology Approach,"Ajayi Oluwashina Joseph;
Joseph Raffety;
Philip Morrow;
Lin Zhiwei;
Christopher Nugent;
Sally McClean;
Gery Ducatel",https://ieeexplore.ieee.org/document/8767182/,10.1109/WF-IoT.2019.8767182,Year: 2019
An IoT smart home architecture for long-term care of people with special needs,"Christopher Coelho;
David Coelho;
Marilyn Wolf",https://ieeexplore.ieee.org/document/7389126/,10.1109/WF-IoT.2015.7389126,Year: 2015
Security and Machine Learning Adoption in IoT: A Preliminary Study of IoT Developer Discussions,Gias Uddin,https://ieeexplore.ieee.org/document/9516812/,10.1109/SERP4IoT52556.2021.00013,Year: 2021
IoT-Sphere: A Framework to Secure IoT Devices from Becoming Attack Target and Attack Source,"Syed Ghazanfar Abbas;
Muhammad Husnain;
Ubaid Ullah Fayyaz;
Farrukh Shahzad;
Ghalib A. Shah;
Kashif Zafar",https://ieeexplore.ieee.org/document/9343016/,10.1109/TrustCom50675.2020.00189,Year: 2020
Authentication of IoT Device and IoT Server Using Secure Vaults,"Trusit Shah;
S Venkatesan",https://ieeexplore.ieee.org/document/8455985/,10.1109/TrustCom/BigDataSE.2018.00117,Year: 2018
A decentralized solution for IoT data trusted exchange based-on blockchain,"Zhiqing Huang;
Xiongye Su;
Yanxin Zhang;
Changxue Shi;
Hanchen Zhang;
Luyang Xie",https://ieeexplore.ieee.org/document/8322729/,10.1109/CompComm.2017.8322729,Year: 2017
IoT Device Auto-Tagging Using Transformers,"HyunCheol Jang;
SooBin Choi;
EunHye Kwon;
ChongWook Kwon",https://ieeexplore.ieee.org/document/9315384/,10.1109/ICAIT51223.2020.9315384,Year: 2020
Survey of platforms for massive IoT,"Hamdan Hejazi;
Husam Rajab;
Tibor Cinkler;
László Lengyel",https://ieeexplore.ieee.org/document/8325598/,10.1109/FIOT.2018.8325598,Year: 2018
IoT solutions for Sustainable Cities: An Online Adaptation for the Driver Intent Inference Algorithm,"Salomόn Torres;
Sandra Céspedes;
Javier Bustos-Jiménez;
Martin Serrano",https://ieeexplore.ieee.org/document/8767264/,10.1109/WF-IoT.2019.8767264,Year: 2019
Leveraging proximity services for relay device discovery in user-provided IoT networks,"Masanori Ishino;
Yuki Koizumi;
Toru Hasegawa",https://ieeexplore.ieee.org/document/7389114/,10.1109/WF-IoT.2015.7389114,Year: 2015
Cellular IoT Traffic Characterization and Evolution,"Benjamin Finley;
Alexandr Vesselkov",https://ieeexplore.ieee.org/document/8767323/,10.1109/WF-IoT.2019.8767323,Year: 2019
An Uplink Transmission Scheme for TSN Service in 5G Industrial IoT,"MiJeong Yang;
SoonYong Lim;
Sung-Min Oh;
Jaesheung Shin",https://ieeexplore.ieee.org/document/9289303/,10.1109/ICTC49870.2020.9289303,Year: 2020
An Overview: Security Issue in IoT Network,"R Gurunath;
Mohit Agarwal;
Abhrajeet Nandi;
Debabrata Samanta",https://ieeexplore.ieee.org/document/8653728/,10.1109/I-SMAC.2018.8653728,Year: 2018
Enabling IoT automation using local clouds,"Jerker Delsing;
Jens Eliasson;
Jan van Deventer;
Hasan Derhamy;
Pal Varga",https://ieeexplore.ieee.org/document/7845474/,10.1109/WF-IoT.2016.7845474,Year: 2016
Querying IoT services: A smart carpark recommender use case,"Alireza Hassani;
Pari Delir Haghighi;
Sea Ling;
Prem Prakash Jayaraman;
Arkady Zaslavsky",https://ieeexplore.ieee.org/document/8355158/,10.1109/WF-IoT.2018.8355158,Year: 2018
Quality of Service (QoS) in Internet of Things,"Manisha Singh;
Gaurav Baranwal",https://ieeexplore.ieee.org/document/8519862/,10.1109/IoT-SIU.2018.8519862,Year: 2018
IoTVT Model: A Model Mapping IoT Sensors to IoT Vulnerabilities and Threats,"Mathew Nicho;
Shini Girija",https://ieeexplore.ieee.org/document/9719600/,10.1109/IUCC-CIT-DSCI-SmartCNS55181.2021.00032,Year: 2021
An Empirical Study on System Level Aspects of Internet of Things (IoT),"S. Narasimha Swamy;
Solomon Raju Kota",https://ieeexplore.ieee.org/document/9218916/,10.1109/ACCESS.2020.3029847,Year: 2020
Effective Industry Ready IoT Applied Courseware - Teaching IoT Design AND Validation,"Lau Gim Seng;
Kenneth Lim Kuo Wei;
Steven Joseph Narciso",https://ieeexplore.ieee.org/document/9125366/,10.1109/EDUCON45650.2020.9125366,Year: 2020
EC-IoT: An easy configuration framework for constrained IoT devices,"Enri Dalipi;
Floris Van den Abeele;
Isam Ishaq;
Ingrid Moerman;
Jeroen Hoebeke",https://ieeexplore.ieee.org/document/7845483/,10.1109/WF-IoT.2016.7845483,Year: 2016
IoT Based Food Wastage Management System,"Pavan Manjunath;
Pritam Gajkumar Shah",https://ieeexplore.ieee.org/document/9032553/,10.1109/I-SMAC47947.2019.9032553,Year: 2019
Secure Authentication Scheme for Internet of Things in Cloud,"Chandrashekhar Guntuku;
Syam Kumar Pasupuleti",https://ieeexplore.ieee.org/document/8519890/,10.1109/IoT-SIU.2018.8519890,Year: 2018
Quantum cryptography for IoT: APerspective,"Sudhir K. Routray;
Mahesh K. Jha;
Laxmi Sharma;
Rahul Nyamangoudar;
Abhishek Javali;
Sutapa Sarkar",https://ieeexplore.ieee.org/document/8073638/,10.1109/ICIOTA.2017.8073638,Year: 2017
Scalable and Configurable End-to-End Collection and Analysis of IoT Security Data : Towards End-to-End Security in IoT Systems,"Aikaterini Roukounaki;
Sofoklis Efremidis;
John Soldatos;
Juergen Neises;
Thomas Walloschke;
Nikos Kefalakis",https://ieeexplore.ieee.org/document/8766407/,10.1109/GIOTS.2019.8766407,Year: 2019
Use of modern communication technologies IoT for Natural resource conservation -Water,"Pradeep Vankayala;
Manjunath Vankayala",https://ieeexplore.ieee.org/document/8777484/,10.1109/IoT-SIU.2019.8777484,Year: 2019
Multiple UAVs-based Surveillance and Reconnaissance System Utilizing IoT Platform,"Jong-Hong Park;
Sung-Chan Choi;
Il-Yeop Ahn;
Jaeho Kim",https://ieeexplore.ieee.org/document/8706406/,10.23919/ELINFOCOM.2019.8706406,Year: 2019
A smartphone connected software updating framework for IoT devices,"Sang Gi Hong;
Nae Soo Kim;
Taewook Heo",https://ieeexplore.ieee.org/document/7177805/,10.1109/ISCE.2015.7177805,Year: 2015
Intelligent operation monitoring IoT tag for factory legacy device,"Hyonyoung Han;
Hyuncheol Kang;
Jiyon Son",https://ieeexplore.ieee.org/document/8190780/,10.1109/ICTC.2017.8190780,Year: 2017
Demystifying IoT Security: An Exhaustive Survey on IoT Vulnerabilities and a First Empirical Look on Internet-Scale IoT Exploitations,"Nataliia Neshenko;
Elias Bou-Harb;
Jorge Crichigno;
Georges Kaddoum;
Nasir Ghani",https://ieeexplore.ieee.org/document/8688434/,10.1109/COMST.2019.2910750,Year: 2019
Building blocks for IoT testing - a benchmark of IoT apps and a functional testing framework,"Rareş Cristea;
Mihail Feraru;
Ciprian Paduraru",https://ieeexplore.ieee.org/document/9826155/,10.1145/3528227.3528568,Year: 2022
Towards Sustainable IoT Ecosystem,"Shafiq Ul Rehman;
Parminder Singh;
Selvakumar Manickam;
Supriyanto Praptodiyono",https://ieeexplore.ieee.org/document/9277090/,10.1109/ICIEE49813.2020.9277090,Year: 2020
Design of Truly Unmanned Smart Parking Lots Based on Xinghai IoT Platform,"Jianlong Zhou;
Shuguo Li;
Hao Zou;
Qian Yang",https://ieeexplore.ieee.org/document/9674650/,10.1109/ICCC54389.2021.9674650,Year: 2021
Key Technologies and challenges in IoT Edge Computing,"Soumyalatha Naveen;
Manjunath R Kounte",https://ieeexplore.ieee.org/document/9032541/,10.1109/I-SMAC47947.2019.9032541,Year: 2019
Integration of Human Actors in IoT and CPS Landscape,"Doruk Sahinel;
Cem Akpolat;
O. Can Görür;
Fikret Sivrikaya",https://ieeexplore.ieee.org/document/8767276/,10.1109/WF-IoT.2019.8767276,Year: 2019
Incorporating OMA Lightweight M2M protocol in IoT/M2M standard architecture,"Christian Antonia Lusiarta Putera;
Fuchun Joseph Lin",https://ieeexplore.ieee.org/document/7389115/,10.1109/WF-IoT.2015.7389115,Year: 2015
Genoma: Distributed Provenance as a Service for IoT-based Systems,"Nanjangud C. Narendra;
Anshu Shukla;
Sambit Nayak;
Asha Jagadish;
Rachana Kalkur",https://ieeexplore.ieee.org/document/8767335/,10.1109/WF-IoT.2019.8767335,Year: 2019
Improving fast velocity and large volume data processing in IoT/M2M platforms,"Pohan Peng;
Fuchun Joseph Lin",https://ieeexplore.ieee.org/document/7845402/,10.1109/WF-IoT.2016.7845402,Year: 2016
IoT interoperability: A hub-based approach,"Michael Blackstock;
Rodger Lea",https://ieeexplore.ieee.org/document/7030119/,10.1109/IOT.2014.7030119,Year: 2014
IoT framework with flexible management of multi-protocol nodes for redundancy applications,"Diego R. C. Silva;
Vinicius S. S. Lima;
Hudson B. M. Alves;
Rafael N. Cunha;
Emiliano Sisinni;
Paolo Ferrari",https://ieeexplore.ieee.org/document/9488518/,10.1109/MetroInd4.0IoT51437.2021.9488518,Year: 2021
Computation offloading and resource allocation for low-power IoT edge devices,"Farzad Samie;
Vasileios Tsoutsouras;
Lars Bauer;
Sotirios Xydis;
Dimitrios Soudris;
Jörg Henkel",https://ieeexplore.ieee.org/document/7845499/,10.1109/WF-IoT.2016.7845499,Year: 2016
Extending scalability of IoT/M2M platforms with Fog computing,"Chih-Lung Tseng;
Fuchun Joseph Lin",https://ieeexplore.ieee.org/document/8355143/,10.1109/WF-IoT.2018.8355143,Year: 2018
Short paper: Wireless sensor network management for sustainable Internet of Things,"Jaewoo Kim;
Seok Yu;
Jaiyong Lee",https://ieeexplore.ieee.org/document/6803147/,10.1109/WF-IoT.2014.6803147,Year: 2014
Short paper: Object collaboration model to create joint knowledge in WoO environment,"Sang Hum Lee;
Ilyoung Chong",https://ieeexplore.ieee.org/document/6803119/,10.1109/WF-IoT.2014.6803119,Year: 2014
On the Bulk Ingestion of IoT Devices from Heterogeneous IoT Brokers,"Sara Bonfitto;
Fatima Hachem;
Elefelious Getachew Belay;
Stefano Valtolina;
Marco Mesiti",https://ieeexplore.ieee.org/document/8815674/,10.1109/ICIOT.2019.00039,Year: 2019
PANDORA: A Scalable and Efficient Scheme to Extract Version of Binaries in IoT Firmwares,"Weidong Zhang;
Yu Chen;
Hong Li;
Zhi Li;
Limin Sun",https://ieeexplore.ieee.org/document/8423015/,10.1109/ICC.2018.8423015,Year: 2018
Virtual IoT Systems: Boosting IoT Innovation by Decoupling Things Providers and Applications Developers,"Andrea Detti;
Giuseppe Tropea;
Giulio Rossi;
Juan A. Martinez;
Antonio F. Skarmeta;
Hidenori Nakazato",https://ieeexplore.ieee.org/document/8766422/,10.1109/GIOTS.2019.8766422,Year: 2019
AD-IoT: Anomaly Detection of IoT Cyberattacks in Smart City Using Machine Learning,"Ibrahim Alrashdi;
Ali Alqazzaz;
Esam Aloufi;
Raed Alharthi;
Mohamed Zohdy;
Hua Ming",https://ieeexplore.ieee.org/document/8666450/,10.1109/CCWC.2019.8666450,Year: 2019
Spectral Sensing Method in the Radio Cognitive Context for IoT Applications,"Gina Roncancio;
Mónica Espinosa;
Manuel R. Pérez;
Luis C. Trujillo",https://ieeexplore.ieee.org/document/8276835/,10.1109/iThings-GreenCom-CPSCom-SmartData.2017.116,Year: 2017
NIMBLE collaborative platform: Microservice architectural approach to federated IoT,"Johannes Innerbichler;
Suat Gonul;
Violeta Damjanovic-Behrendt;
Benjamin Mandler;
Felix Strohmeier",https://ieeexplore.ieee.org/document/8016216/,10.1109/GIOTS.2017.8016216,Year: 2017
Framework for IoT ecosystems based on distributed ledger technologies and decentralized identifiers,"Giordano Pescetelli;
Lorenzo Petrosino;
Stefano Della Valle;
Giulia Ronga;
Mario Merone;
Luca Vollero",https://ieeexplore.ieee.org/document/9831460/,10.1109/MetroInd4.0IoT54413.2022.9831460,Year: 2022
IoT Service Slicing and Task Offloading for Edge Computing,"Jaeyoung Hwang;
Lionel Nkenyereye;
Nakmyoung Sung;
Jaeho Kim;
Jaeseung Song",https://ieeexplore.ieee.org/document/9328448/,10.1109/JIOT.2021.3052498,Year: 2021
“SMART COLLEGE”- Study of Social Network and IoT Convergence,"M. Pruthvi;
S. Karthika;
N. Bhalaji",https://ieeexplore.ieee.org/document/8653787/,10.1109/I-SMAC.2018.8653787,Year: 2018
Sample calculation of Link Power Budget and Effective SNR in NB-IoT,"R.S.K Vaibhav;
T. Sreenivasulu Reddy",https://ieeexplore.ieee.org/document/8653684/,10.1109/I-SMAC.2018.8653684,Year: 2018
Smart work-assisting gear,"Chirag Mahaveer Parmar;
Projjal Gupta;
K Shashank Bharadwaj;
Swaroop Sudhanva Belur",https://ieeexplore.ieee.org/document/8355176/,10.1109/WF-IoT.2018.8355176,Year: 2018
An object detection acceleration framework based on low-power heterogeneous manycore architecture,"Fang Gao;
Zhangqin Huang;
Zheng Wang;
Shulong Wang",https://ieeexplore.ieee.org/document/7845407/,10.1109/WF-IoT.2016.7845407,Year: 2016
An analysis of energy consumption under various memory mappings for FRAM-based IoT devices,"Mirae Kim;
Jungkeol Lee;
Youngil Kim;
Yong Ho Song",https://ieeexplore.ieee.org/document/8355212/,10.1109/WF-IoT.2018.8355212,Year: 2018
Wireless Power Transmission for the Internet of Things (IoT),"Mohamed Zied Chaari;
Somaya Al-maadeed",https://ieeexplore.ieee.org/document/9089547/,10.1109/ICIoT48696.2020.9089547,Year: 2020
DTMSim-IoT: A Distributed Trust Management Simulator for IoT Networks,"Syed Wasif Abbas Hamdani;
Abdul Waheed Khan;
Naima Iltaf;
Waseem Iqbal",https://ieeexplore.ieee.org/document/9251132/,10.1109/DASC-PICom-CBDCom-CyberSciTech49142.2020.00091,Year: 2020
"The factors for choosing among NB-IoT, LoRaWAN, and Sigfox radio communication technologies for IoT networking","Esad Kadusic;
Christoph Ruland;
Narcisa Hadzajlic;
Natasa Zivic",https://ieeexplore.ieee.org/document/9923999/,10.1109/CSI54720.2022.9923999,Year: 2022
Unlicensed-band Single-hop LPWA Repeater for Smart-city IoT Applications,"Eun-Hee Kim;
Kyeseon Lee;
Tae-Joon Park;
Hae-Won Son",https://ieeexplore.ieee.org/document/9621135/,10.1109/ICTC52510.2021.9621135,Year: 2021
IoT Based Handy Fuel Flow Measurement,"Pavan Manjunath;
Pritam Gajkumar",https://ieeexplore.ieee.org/document/9032467/,10.1109/I-SMAC47947.2019.9032467,Year: 2019
"Toward Location-Enabled IoT (LE-IoT): IoT Positioning Techniques, Error Sources, and Error Mitigation","You Li;
Yuan Zhuang;
Xin Hu;
Zhouzheng Gao;
Jia Hu;
Long Chen;
Zhe He;
Ling Pei;
Kejie Chen;
Maosong Wang;
Xiaoji Niu;
Ruizhi Chen;
John Thompson;
Fadhel M. Ghannouchi;
Naser El-Sheimy",https://ieeexplore.ieee.org/document/9184896/,10.1109/JIOT.2020.3019199,Year: 2021
Trust list: Internet-wide and distributed IoT traffic management using blockchain and SDN,"Kotaro Kataoka;
Saurabh Gangwar;
Prashanth Podili",https://ieeexplore.ieee.org/document/8355139/,10.1109/WF-IoT.2018.8355139,Year: 2018
Lightweight ontology in IoT architecture,"László Kovács;
Edit Csizmás",https://ieeexplore.ieee.org/document/8325591/,10.1109/FIOT.2018.8325591,Year: 2018
Brightics-IoT: Key Attractive Features of Enterprise Targeted IoT Platform,Hyokeun Choi,https://ieeexplore.ieee.org/document/8539121/,10.1109/ICII.2018.00032,Year: 2018
Internet of Things (IoT) for building smart home system,"Timothy Malche;
Priti Maheshwary",https://ieeexplore.ieee.org/document/8058258/,10.1109/I-SMAC.2017.8058258,Year: 2017
A recent review on lightweight cryptography in IoT,"Effy Raja Naru;
Hemraj Saini;
Mukesh Sharma",https://ieeexplore.ieee.org/document/8058307/,10.1109/I-SMAC.2017.8058307,Year: 2017
Study of lightweight ABE for cloud based IoT,"Keerti Naregal;
Vijay Kalmani",https://ieeexplore.ieee.org/document/9243532/,10.1109/I-SMAC49090.2020.9243532,Year: 2020
Knowledge of Things: A novel approach to share self-taught knowledge between IoT devices,"Ingook Jang;
Donghun Lee;
Jinchul Choi;
Young-Sung Son",https://ieeexplore.ieee.org/document/8326114/,10.1109/ICCE.2018.8326114,Year: 2018
"Radio-frequency Identification Based on Textile, Wearable, Chipless Tags for IoT Applications","Laura Corchia;
Egidio De Benedetto;
Giuseppina Monti;
Andrea Cataldo;
Leopoldo Angrisani;
Pasquale Arpaia;
Luciano Tarricone",https://ieeexplore.ieee.org/document/8792919/,10.1109/METROI4.2019.8792919,Year: 2019
Survey on IOT in Waste Management System,"Arshiya Khan;
Ajitkumar Khachane",https://ieeexplore.ieee.org/document/8653767/,10.1109/I-SMAC.2018.8653767,Year: 2018
IoT BASED SMART SIGNAL,"C.N. Shreyas;
V. Srivatsa;
Vaibhav Pitale;
M. Ananda",https://ieeexplore.ieee.org/document/8653678/,10.1109/I-SMAC.2018.8653678,Year: 2018
Water usage approximation of Automated Irrigation System using IOT and ANN’s,"C. Kishor;
H.U. SunilKumar;
H.S. Praveena;
S.P. Kavya;
G.B. Apeksha;
Darshini J. Nayaka",https://ieeexplore.ieee.org/document/8653692/,10.1109/I-SMAC.2018.8653692,Year: 2018
ATHENA: Distributed IoT Systems Providing Salient Features for Safety of Firefighters in Infra-Less Fire Environments,"Hyesun Lee;
Myungnam Bae;
Dong Beom Shin;
Sangyeoun Lee;
Seung-Il Myeong;
Sang Gi Hong;
Hoesung Yang;
Jinchul Choi;
Kyo-Hoon Son;
Kang Bok Lee;
Hyo-Chan Bang",https://ieeexplore.ieee.org/document/7883689/,10.1109/PlatCon.2017.7883689,Year: 2017
Product Development of Integrated Mobile Stand- Vidyut,"Harsh Tank;
Rahul Asnani;
Tarun Rijwani;
PL. Ramkumar",https://ieeexplore.ieee.org/document/8519864/,10.1109/IoT-SIU.2018.8519864,Year: 2018
ConnectOpen - automatic integration of IoT devices,"Nuria Pazos;
Michael Müller;
Marco Aeberli;
Nabil Ouerhani",https://ieeexplore.ieee.org/document/7389129/,10.1109/WF-IoT.2015.7389129,Year: 2015
IoT lighting: Towards a connected building eco-system,"Ashish Pandharipande;
Meng Zhao;
Emmanuel Frimout;
Paul Thijssen",https://ieeexplore.ieee.org/document/8355196/,10.1109/WF-IoT.2018.8355196,Year: 2018
Interworking of Onem2M-Based IoT Systems and Heterogeneous IoT Devices,"Diana Yacchirema;
Carlos Palau",https://ieeexplore.ieee.org/document/9458386/,10.1109/CLEI52000.2020.00037,Year: 2020
IoT Protocols for Low-power Massive IoT: A Communication Perspective,"Martin Stusek;
Krystof Zeman;
Pavel Masek;
Jindriska Sedova;
Jiri Hosek",https://ieeexplore.ieee.org/document/8970868/,10.1109/ICUMT48472.2019.8970868,Year: 2019
A Design of IoT Device Configuration Translator for Intent-Based IoT-Cloud Services,"Chaehong Chung;
Jaehoon Paul Jeong",https://ieeexplore.ieee.org/document/9061282/,10.23919/ICACT48636.2020.9061282,Year: 2020
Reliable Resource Management for IoT based Logistic Services,Siwoo Byun,https://ieeexplore.ieee.org/document/8942731/,10.1109/ECICE47484.2019.8942731,Year: 2019
IoT-Based Smart Hospital using Cisco Packet Tracer Analysis,"Nesreen Alsbou;
Dakota Price;
Imad Ali",https://ieeexplore.ieee.org/document/9795743/,10.1109/IEMTRONICS55184.2022.9795743,Year: 2022
Hardware Security in IoT era: the Role of Measurements and Instrumentation,"Ioan Tudosa;
Francesco Picariello;
Eulalia Balestrieri;
Luca De Vito;
Francesco Lamonaca",https://ieeexplore.ieee.org/document/8792895/,10.1109/METROI4.2019.8792895,Year: 2019
