article,author,url,DOI,year
A Wavefront Reconstruction Method for 3-D Cylindrical Subsurface Radar Imaging,"Daniel Flores-Tapia;
Gabriel Thomas;
Stephen Pistorius",https://ieeexplore.ieee.org/document/4623240/,10.1109/TIP.2008.2002307,2008
Biomedical Image Segmentation Based on Shape Stability,"Zhong Li;
Kayvan Najarian",https://ieeexplore.ieee.org/document/4379576/,10.1109/ICIP.2007.4379576,2007
Increasing frame rate in ultrasound imaging by temporal morphing using tissue Doppler [human heart imaging],"S. Brekke;
C.B. Ingul;
S.A. Aase;
H.G. Torp",https://ieeexplore.ieee.org/document/1417682/,10.1109/ULTSYM.2004.1417682,2004
Dictionary Learning and Time Sparsity for Dynamic MR Data Reconstruction,"Jose Caballero;
Anthony N. Price;
Daniel Rueckert;
Joseph V. Hajnal",https://ieeexplore.ieee.org/document/6716020/,10.1109/TMI.2014.2301271,2014
An Imaging Model Incorporating Ultrasonic Transducer Properties for Three-Dimensional Optoacoustic Tomography,"Kun Wang;
Sergey A. Ermilov;
Richard Su;
Hans-Peter Brecht;
Alexander A. Oraevsky;
Mark A. Anastasio",https://ieeexplore.ieee.org/document/5560859/,10.1109/TMI.2010.2072514,2011
Optical flow estimation using temporally oversampled video,"S. Lim;
J.G. Apostolopoulos;
A.E. Gamal",https://ieeexplore.ieee.org/document/1468193/,10.1109/TIP.2005.851688,2005
"Architecture of SIPS, a real time image processing system","A. Hasebe;
J. Yonemitsu;
R. Kato;
N. Ito;
H. Fujita",https://ieeexplore.ieee.org/document/18099/,10.1109/ARRAYS.1988.18099,1988
A coding artifacts removal algorithm based on spatial and temporal regularization,"S. Yao;
G. Feng;
X. Lin;
K.P. Lim;
W. Lin",https://ieeexplore.ieee.org/document/1246655/,10.1109/ICIP.2003.1246655,2003
Automatic Detection of Tram Tracks on HRCT Images,"Mamatha Rudrapatna;
Prinith Amaratunga;
Mithun Prasad;
Arcot Sowmya;
Peter Wilson",https://ieeexplore.ieee.org/document/4106672/,10.1109/ICIP.2006.312510,2006
Robust transmission of compressed images over noisy Gaussian channels,"T.P. O'Rourke;
R.L. Stevenson;
Yih-Fang Huang;
L.C. Perez;
D.J. Costello",https://ieeexplore.ieee.org/document/479956/,10.1109/ICASSP.1995.479956,1995
Using basis vectors of ICA for blind separation of reflection from a single image,"M.H. Sadeghi;
M.R. Aghabozorgi;
M.T. Sadeghi",https://ieeexplore.ieee.org/document/4697268/,10.1109/ICOSP.2008.4697268,2008
Adaptive thresholding for noisy MPEG-4 still texture image,"T.C.L. Chan;
D.P.-K. Lun",https://ieeexplore.ieee.org/document/899585/,10.1109/ICIP.2000.899585,2000
Three-dimensional bilateral filtering applying to DE-noise of microscopic image stack,"Yi Zhu;
Yuxin Li;
Hui Gong;
Qingming Luo;
Anan Li",https://ieeexplore.ieee.org/document/8197329/,10.1049/cp.2017.0083,2017
Context-based multiscale classification of document images using wavelet coefficient distributions,"Jia Li;
R.M. Gray",https://ieeexplore.ieee.org/document/862641/,10.1109/83.862641,2000
CHIMERA: Clustering of Heterogeneous Disease Effects via Distribution Matching of Imaging Patterns,"Aoyan Dong;
Nicolas Honnorat;
Bilwaj Gaonkar;
Christos Davatzikos",https://ieeexplore.ieee.org/document/7293208/,10.1109/TMI.2015.2487423,2016
Acceleration of Medical Image Registration Using Graphics Process Units in Computing Normalized Mutual Information,"Wei-Hung Cheng;
Cheng-Chang Lu",https://ieeexplore.ieee.org/document/5437901/,10.1109/ICIG.2009.48,2009
Stereoscopic images quality assessment based on deep learning,"Kai Wang;
Jun Zhou;
Ning Liu;
Xiao Gu",https://ieeexplore.ieee.org/document/7805431/,10.1109/VCIP.2016.7805431,2016
Transparent layer separation for dual energy imaging,"Yunqiang Chen;
Matthieu Maitre;
Tong Fang",https://ieeexplore.ieee.org/document/4711881/,10.1109/ICIP.2008.4711881,2008
Speckle Reduction via Deep Content-Aware Image Prior for Precise Breast Tumor Segmentation in an Ultrasound Image,"Haeyun Lee;
Moon Hwan Lee;
Sangyeon Youn;
Kyungsu Lee;
Hah Min Lew;
Jae Youn Hwang",https://ieeexplore.ieee.org/document/9839469/,10.1109/TUFFC.2022.3193640,2022
Blind Image Separation using Sparse Representation,"W. Souidene;
A. Aissa-El-Bey;
K. Abed-Meraim;
A. Beghdadi",https://ieeexplore.ieee.org/document/4379262/,10.1109/ICIP.2007.4379262,2007
Hierarchical Palette Extraction Based on Local Distinctiveness and Cluster Validation for Image Recoloring,"Ju-Mi Kang;
Youngbae Hwang",https://ieeexplore.ieee.org/document/8451526/,10.1109/ICIP.2018.8451526,2018
Efficient Monte Carlo based scatter artifact reduction in cone-beam micro-CT,"W. Zbijewski;
F.J. Beekman",https://ieeexplore.ieee.org/document/1644798/,10.1109/TMI.2006.872328,2006
High Dynamic Range Microscopy for Cytopathological Cancer Diagnosis,"AndrÉ A. Bell;
Johannes Brauers;
Jens N. Kaftan;
Dietrich Meyer-Ebrecht;
Alfred Bocking;
Til Aach",https://ieeexplore.ieee.org/document/4786527/,10.1109/JSTSP.2008.2011101,2009
ROI coding of volumetric medical images with application to visualisation,"D. Agrafiotis;
D.R. Bull;
N. Canagarajah",https://ieeexplore.ieee.org/document/1296897/,10.1109/ISPA.2003.1296897,2003
Image change detection using stereo imagery and digital surface mode,"Roshan V. Patil;
D. J. Pete",https://ieeexplore.ieee.org/document/7489376/,10.1109/INFOP.2015.7489376,2015
The compression method combining multirate operations and JPEG image processing,Der-Feng Huang,https://ieeexplore.ieee.org/document/6057638/,10.1109/ICECENG.2011.6057638,2011
Web based image processing application: Rating diabetes intensity,"Veysel Gündüzalp;
M. Fatih Talu;
Semir Gül;
Emrah Zayman;
Mehmet Gül",https://ieeexplore.ieee.org/document/8090277/,10.1109/IDAP.2017.8090277,2017
Thresholding video images for text detection,"E.Y. Du;
Chang C;
P.D. Thouin",https://ieeexplore.ieee.org/document/1048184/,10.1109/ICPR.2002.1048184,2002
WLDISR: Weighted Local Sparse Representation-Based Depth Image Super-Resolution for 3D Video System,"Huan Zhang;
Yun Zhang;
Hanli Wang;
Yo-Sung Ho;
Shengzhong Feng",https://ieeexplore.ieee.org/document/8444744/,10.1109/TIP.2018.2866959,2019
Joint image segmentation and motion estimation for low bit rate video coding,"J.W. Park;
S.U. Lee",https://ieeexplore.ieee.org/document/560901/,10.1109/ICIP.1996.560901,1996
Image modeling and restoration through contagion urn schemes,"F. Alajaji;
P. Burlina",https://ieeexplore.ieee.org/document/537413/,10.1109/ICIP.1995.537413,1995
A Single-Camera 3D Microscope Scanner with Image Stitching and Stereo Matching,"Alejandro Vazquez;
Boyang Wang;
Guojun Yang;
Jafar Saniie",https://ieeexplore.ieee.org/document/8834144/,10.1109/EIT.2019.8834144,2019
Application of novel image processing and analysis methods to objectivization of medical diagnosing,"Sebastian Ro'g;
Piotr Kurowski;
Joanna Iwaniec",https://ieeexplore.ieee.org/document/8891872/,10.1109/MEMSTECH.2019.8891872,2019
Pixelwise fusion for optimizing SNR in multiple-plate computed radiography imaging,"Tianpeng Wang;
C.C. Shaw;
Ching-Chung Li",https://ieeexplore.ieee.org/document/764897/,10.1109/42.764897,1999
Design and Realization of Image Processing System Based on Embedded Platform,"Yan Liping;
Song Kai",https://ieeexplore.ieee.org/document/5634748/,10.1109/IFITA.2010.168,2010
A Framework For An Artificial Neural Network Enabled Single Pixel Hyperspectral Imager,"Fernando Arias;
Heidy Sierra;
Emmanuel Arzuaga",https://ieeexplore.ieee.org/document/8921054/,10.1109/WHISPERS.2019.8921054,2019
Spectral range selection for face recognition under various illuminations,"H. Chang;
Y. Yao;
A. Koschan;
B. Abidi;
M. Abidi",https://ieeexplore.ieee.org/document/4712365/,10.1109/ICIP.2008.4712365,2008
Medical Image Segmentation by Using Reinforcement Learning Agent,"Mahsa Chitsaz;
Woo Chaw Seng",https://ieeexplore.ieee.org/document/5190562/,10.1109/ICDIP.2009.14,2009
IPSILON: Incremental Parsing for Semantic Indexing of Latent Concepts,"Soo Hyun Bae;
Biing-Hwang Juang",https://ieeexplore.ieee.org/document/5427117/,10.1109/TIP.2010.2045019,2010
An Embedded Image Processing System Based on WinCE,"Zhifeng Pang;
Huili Yang;
Guilong Gao",https://ieeexplore.ieee.org/document/5370387/,10.1109/ISCID.2009.97,2009
A Novel System-on-Chip Architecture for Efficient Image Processing,"V. Mariatos;
K.D. Adaos;
G.P. Alexiou",https://ieeexplore.ieee.org/document/4550903/,10.1109/RSP.2008.33,2008
SAR image processing using probabilistic winner-take-all learning and artificial neural networks,"H. Osman;
S.D. Blostein",https://ieeexplore.ieee.org/document/560945/,10.1109/ICIP.1996.560945,1996
Low-complexity near-lossless image coder for efficient bus traffic in very large size multimedia SoC,"Yun Gu Lee;
Byung Cheol Song;
Nak Hoon Kim;
Tae Hee Kim;
Woo Hyun Joo",https://ieeexplore.ieee.org/document/5414420/,10.1109/ICIP.2009.5414420,2009
A new Pansharp based method for PET/CT image fusion,"Wei Mu;
Zhe Chen;
Jie Tian;
Zhaohui Zhu;
Di Dong",https://ieeexplore.ieee.org/document/6868076/,10.1109/ISBI.2014.6868076,2014
The Research of Intelligent Monitoring System Based on Digital Image Processing,"Yang Musheng;
Zhang Yu",https://ieeexplore.ieee.org/document/5287553/,10.1109/ICICTA.2009.178,2009
Accuracy in Depth Recovery and 3D Image Synthesis From Single Image Using Multi-Color Filter Aperture and Shallow Depth of Field,"Rashmi R. Deshpande;
Mahabaleswara Ram Bhatt;
C. H. Renu Madhavi",https://ieeexplore.ieee.org/document/9528377/,10.1109/ACCESS.2021.3109865,2021
Multitask Deep Learning Reconstruction and Localization of Lesions in Limited Angle Diffuse Optical Tomography,"Hanene Ben Yedder;
Ben Cardoen;
Majid Shokoufi;
Farid Golnaraghi;
Ghassan Hamarneh",https://ieeexplore.ieee.org/document/9557304/,10.1109/TMI.2021.3117276,2022
Sondric: Image processing algorithm for the automatic calculation of the length and type of a nasogastric tube for medication or feeding,"T. Redondo-Garrastachu;
A. Méndez-Zorrilla;
B. García-Zapirain",https://ieeexplore.ieee.org/document/7394357/,10.1109/ISSPIT.2015.7394357,2015
Research on Digital Oil Painting Based on Digital Image Processing Technology,Ying Ma,https://ieeexplore.ieee.org/document/9339719/,10.1109/TOCS50858.2020.9339719,2020
Penalized Likelihood PET Image Reconstruction Using Patch-Based Edge-Preserving Regularization,"Guobao Wang;
Jinyi Qi",https://ieeexplore.ieee.org/document/6257498/,10.1109/TMI.2012.2211378,2012
Physiological Fusion of Functional and Structural Images for Cardiac Deformation Recovery,"Ken C. L. Wong;
Linwei Wang;
Heye Zhang;
Huafeng Liu;
Pengcheng Shi",https://ieeexplore.ieee.org/document/5685275/,10.1109/TMI.2011.2105274,2011
A High-Speed Vision System for Moment-Based Analysis of Numerous Objects,"Yoshihiro Watanabe;
Takashi Komuro;
Masatoshi Ishikawa",https://ieeexplore.ieee.org/document/4379794/,10.1109/ICIP.2007.4379794,2007
Amplified Flow Imaging (aFlow): A Novel MRI-Based Tool to Unravel the Coupled Dynamics Between the Human Brain and Cerebrovasculature,"Javid Abderezaei;
John Martinez;
Itamar Terem;
Gloria Fabris;
Aymeric Pionteck;
Yang Yang;
Samantha J. Holdsworth;
Kambiz Nael;
Mehmet Kurt",https://ieeexplore.ieee.org/document/9153022/,10.1109/TMI.2020.3012932,2020
Using Cyclegans for Effectively Reducing Image Variability Across OCT Devices and Improving Retinal Fluid Segmentation,"Philipp Seeböck;
David Romo-Bucheli;
Sebastian Waldstein;
Hrvoje Bogunovic;
José Ignacio Orlando;
Bianca S. Gerendas;
Georg Langs;
Ursula Schmidt-Erfurth",https://ieeexplore.ieee.org/document/8759158/,10.1109/ISBI.2019.8759158,2019
A new image watermarking scheme for medical image archiving,"H. Trichili;
M.S. Bouhlel;
B. Solaiman",https://ieeexplore.ieee.org/document/1684604/,10.1109/ICTTA.2006.1684604,2006
Parallel algorithm design for remote sensing image processing in the PC cluster environment,"Hongping Wang;
Juan Zhang;
Xiuguo Liu;
Xiaodong Huang",https://ieeexplore.ieee.org/document/5567904/,10.1109/GEOINFORMATICS.2010.5567904,2010
Nonlocally Centralized Sparse Representation for Image Restoration,"Weisheng Dong;
Lei Zhang;
Guangming Shi;
Xin Li",https://ieeexplore.ieee.org/document/6392274/,10.1109/TIP.2012.2235847,2013
Unsupervised Change Detection on SAR Images Using Triplet Markov Field Model,"Fan Wang;
Yan Wu;
Qiang Zhang;
Peng Zhang;
Ming Li;
Yunlong Lu",https://ieeexplore.ieee.org/document/6341050/,10.1109/LGRS.2012.2219494,2013
Hypercomplex Fourier Transforms of Color Images,"Todd A. Ell;
Stephen J. Sangwine",https://ieeexplore.ieee.org/document/4032812/,10.1109/TIP.2006.884955,2007
The Application of Compressed Sensing for Photo-Acoustic Tomography,"Jean Provost;
FrÉdÉric Lesage",https://ieeexplore.ieee.org/document/4663867/,10.1109/TMI.2008.2007825,2009
Wavelet transform-based hierarchical active shape model for object tracking,"Hyunjong Ki;
Jeonho Shin;
Joonki Paik",https://ieeexplore.ieee.org/document/1439055/,10.1109/ISPACS.2004.1439055,2004
Segmentation and interpretation of MR brain images. An improved active shape model,"N. Duta;
M. Sonka",https://ieeexplore.ieee.org/document/746716/,10.1109/42.746716,1998
An adaptive nonlinear diffusion algorithm for filtering medical images,"J.S. Jin;
Y. Wang;
J. Hiller",https://ieeexplore.ieee.org/document/897062/,10.1109/4233.897062,2000
Debiasing-Based Noise Suppression for Ultrafast Ultrasound Microvessel Imaging,"Chengwu Huang;
Pengfei Song;
Ping Gong;
Joshua D. Trzasko;
Armando Manduca;
Shigao Chen",https://ieeexplore.ieee.org/document/8720262/,10.1109/TUFFC.2019.2918180,2019
Fast and Robust Symmetric Image Registration Based on Distances Combining Intensity and Spatial Information,"Johan Öfverstedt;
Joakim Lindblad;
Nataša Sladoje",https://ieeexplore.ieee.org/document/8643403/,10.1109/TIP.2019.2899947,2019
Median and robust polynomial filters for multivariate image data,"V. Koivunen;
N. Himayat;
S.A. Kassam",https://ieeexplore.ieee.org/document/413618/,10.1109/ICIP.1994.413618,1994
Automated delineation of tree-rings in X-Ray Computed Tomography images of wood,"P. Borianne;
R. Pernaudat;
G. Subsol",https://ieeexplore.ieee.org/document/6116544/,10.1109/ICIP.2011.6116544,2011
Effects of image preprocessing/resizing on diagnostic quality of compressed medical images [chest radiographs application],"B.J. Sullivan;
R. Ansari;
M.L. Giger;
H. MacMahon",https://ieeexplore.ieee.org/document/537403/,10.1109/ICIP.1995.537403,1995
Edge-guided generative adversarial network for image inpainting,"Shunxin Xu;
Dong Liu;
Zhiwei Xiong",https://ieeexplore.ieee.org/document/8305138/,10.1109/VCIP.2017.8305138,2017
Vignetting and Illumination Compensation for Omni-Directional Image Generation on Spherical Coordinate,"Yu-na Kim;
Dong-gyu Sim",https://ieeexplore.ieee.org/document/4089284/,10.1109/ICAT.2006.142,2006
Comparison research on infrared thermal wave image sequence processing technology,"Jianxiang Huang;
Jinyu Zhang;
Wei Zhang",https://ieeexplore.ieee.org/document/6099936/,10.1109/CISP.2011.6099936,2011
A signal-processing based method for acquiring very high resolution images with multiple cameras and its theoretical analysis,"T. Saito;
T. Komatsu;
K. Aizawa",https://ieeexplore.ieee.org/document/146813/,,1992
MToS: A Tree of Shapes for Multivariate Images,"Edwin Carlinet;
Thierry Géraud",https://ieeexplore.ieee.org/document/7273880/,10.1109/TIP.2015.2480599,2015
SimCVD: Simple Contrastive Voxel-Wise Representation Distillation for Semi-Supervised Medical Image Segmentation,"Chenyu You;
Yuan Zhou;
Ruihan Zhao;
Lawrence Staib;
James S. Duncan",https://ieeexplore.ieee.org/document/9740182/,10.1109/TMI.2022.3161829,2022
Target-Aware Fusion of Infrared and Visible Images,"Yingjie Zhou;
Kun Gao;
Zeyang Dou;
Zizheng Hua;
Hong Wang",https://ieeexplore.ieee.org/document/8472144/,10.1109/ACCESS.2018.2870393,2018
Motion-compensated reconstruction of tomographic image sequences,"E. Gravier;
Y. Yang",https://ieeexplore.ieee.org/document/1246803/,10.1109/ICIP.2003.1246803,2003
Enhancement of image processing procedure for multiple UAV flying blocks,"Nazirah Md. Tarmizi;
Abd Manan Samad",https://ieeexplore.ieee.org/document/7849618/,10.1109/ICSEngT.2016.7849618,2016
Additive fuzzy enhancement and an associative memory for feature tracking in radiation therapy images,"H.R. Tizhoosh;
G. Krell;
B. Michaelis",https://ieeexplore.ieee.org/document/638790/,10.1109/ICIP.1997.638790,1997
Probabilistic Graphical Models for Dynamic PET: A Novel Approach to Direct Parametric Map Estimation and Image Reconstruction,"Michele Scipioni;
Stefano Pedemonte;
Maria Filomena Santarelli;
Luigi Landini",https://ieeexplore.ieee.org/document/8735911/,10.1109/TMI.2019.2922448,2020
A novel fingerprint image compression technique using the wavelet transform and piecewise-uniform pyramid lattice vector quantisation,"M. Deriche;
S. Kasaei;
A. Bouzerdoum",https://ieeexplore.ieee.org/document/817135/,10.1109/ICIP.1999.817135,1999
Highly Undersampled Magnetic Resonance Image Reconstruction Using Two-Level Bregman Method With Dictionary Updating,"Qiegen Liu;
Shanshan Wang;
Kun Yang;
Jianhua Luo;
Yuemin Zhu;
Dong Liang",https://ieeexplore.ieee.org/document/6492252/,10.1109/TMI.2013.2256464,2013
The PASSWORDS Project [intelligent video image analysis system],"M. Bogaert;
N. Chelq;
P. Cornez;
C.S. Regazzoni;
A. Teschioni;
M. Thonnat",https://ieeexplore.ieee.org/document/560585/,10.1109/ICIP.1996.560585,1996
Brain MR Image Restoration Using an Automatic Trilateral Filter With GPU-Based Acceleration,"Herng-Hua Chang;
Cheng-Yuan Li;
Audrey Haihong Gallogly",https://ieeexplore.ieee.org/document/8105819/,10.1109/TBME.2017.2772853,2018
Digital image processing in painting restoration and archiving,"N. Nikolaidis;
I. Pitas",https://ieeexplore.ieee.org/document/959084/,10.1109/ICIP.2001.959084,2001
Comparison of NIR Versus SWIR Fluorescence Image Device Performance Using Working Standards Calibrated With SI Units,"Banghe Zhu;
Sunkuk Kwon;
John C. Rasmussen;
Maritoni Litorja;
Eva M. Sevick-Muraca",https://ieeexplore.ieee.org/document/8815868/,10.1109/TMI.2019.2937760,2020
Image Processing Technology for Pipe Weld Visual Inspection,"Gaohua Liao;
Junmei Xi",https://ieeexplore.ieee.org/document/5210863/,10.1109/ICIE.2009.262,2009
Automatic Segmentation of Scaling in 2-D Psoriasis Skin Images,"Juan Lu;
Ed Kazmierczak;
Jonathan H. Manton;
Rodney Sinclair",https://ieeexplore.ieee.org/document/6392960/,10.1109/TMI.2012.2236349,2013
Background Removal of Multiview Images by Learning Shape Priors,"Yu-Pao Tsai;
Cheng-Hung Ko;
Yi-Ping Hung;
Zen-Chung Shih",https://ieeexplore.ieee.org/document/4303155/,10.1109/TIP.2007.904465,2007
"Image decomposition, image restoration, and texture modeling using total variation minimization and the H/sup -1/ norm","S. Osher;
A. Sole;
L. Vese",https://ieeexplore.ieee.org/document/1247055/,10.1109/ICIP.2003.1247055,2003
A rule learning method for academic document image processing,"A. Takasu;
S. Satoh;
E. Katsura",https://ieeexplore.ieee.org/document/598985/,10.1109/ICDAR.1995.598985,1995
Shadow-Consistent Semi-Supervised Learning for Prostate Ultrasound Segmentation,"Xuanang Xu;
Thomas Sanford;
Baris Turkbey;
Sheng Xu;
Bradford J. Wood;
Pingkun Yan",https://ieeexplore.ieee.org/document/9667363/,10.1109/TMI.2021.3139999,2022
Accelerated MRI Reconstruction With Separable and Enhanced Low-Rank Hankel Regularization,"Xinlin Zhang;
Hengfa Lu;
Di Guo;
Zongying Lai;
Huihui Ye;
Xi Peng;
Bo Zhao;
Xiaobo Qu",https://ieeexplore.ieee.org/document/9748106/,10.1109/TMI.2022.3164472,2022
Deformation-Compensated Learning for Image Reconstruction Without Ground Truth,"Weijie Gan;
Yu Sun;
Cihat Eldeniz;
Jiaming Liu;
Hongyu An;
Ulugbek S. Kamilov",https://ieeexplore.ieee.org/document/9743932/,10.1109/TMI.2022.3163018,2022
Fast Convolutional Neural Network Training Using Selective Data Sampling: Application to Hemorrhage Detection in Color Fundus Images,"Mark J. J. P. van Grinsven;
Bram van Ginneken;
Carel B. Hoyng;
Thomas Theelen;
Clara I. Sánchez",https://ieeexplore.ieee.org/document/7401052/,10.1109/TMI.2016.2526689,2016
A Fast and Effective Model for Wavelet Subband Histograms and Its Application in Texture Image Retrieval,"M.H. Pi;
C.S. Tong;
S.K. Choy;
H. Zhang",https://ieeexplore.ieee.org/document/1703595/,10.1109/TIP.2006.877509,2006
Denoising of Diffusion MRI Data via Graph Framelet Matching in x-q Space,"Geng Chen;
Bin Dong;
Yong Zhang;
Weili Lin;
Dinggang Shen;
Pew-Thian Yap",https://ieeexplore.ieee.org/document/8709845/,10.1109/TMI.2019.2915629,2019
"Square-root, reciprocal, sine/cosine, arctangent cell for signal and image processing","V.K. Jain;
Lei Lin",https://ieeexplore.ieee.org/document/389604/,10.1109/ICASSP.1994.389604,1994
Acceleration of the transformation from elliptic omnidirectional images to panoramic images using graphic processing units,"Cheng-Hung Lin;
Wen-Jui Chou",https://ieeexplore.ieee.org/document/7520975/,10.1109/ICCE-TW.2016.7520975,2016
Slant-Stack Migration Applied to Plane-Wave Ultrasound Imaging,Daler Rakhmatov,https://ieeexplore.ieee.org/document/9629692/,10.1109/EMBC46164.2021.9629692,2021
DDcGAN: A Dual-Discriminator Conditional Generative Adversarial Network for Multi-Resolution Image Fusion,"Jiayi Ma;
Han Xu;
Junjun Jiang;
Xiaoguang Mei;
Xiao-Ping Zhang",https://ieeexplore.ieee.org/document/9031751/,10.1109/TIP.2020.2977573,2020
Image Synthesis in Multi-Contrast MRI With Conditional Generative Adversarial Networks,"Salman UH. Dar;
Mahmut Yurt;
Levent Karacan;
Aykut Erdem;
Erkut Erdem;
Tolga Çukur",https://ieeexplore.ieee.org/document/8653423/,10.1109/TMI.2019.2901750,2019
Robust Optical Flow Estimation in Cardiac Ultrasound Images Using a Sparse Representation,"Nora Ouzir;
Adrian Basarab;
Olivier Lairez;
Jean-Yves Tourneret",https://ieeexplore.ieee.org/document/8467366/,10.1109/TMI.2018.2870947,2019
Multidimensional Generalized Sampling Theorem for wavelet Based Image Superresolution,"Nilesh A. Ahuja;
N. K. Bose",https://ieeexplore.ieee.org/document/4106848/,10.1109/ICIP.2006.312612,2006
Ultrasound imaging simulation and echocardiographic image synthesis,"Mingzhou Song;
R.M. Haralick;
F.H. Sheehan",https://ieeexplore.ieee.org/document/899423/,10.1109/ICIP.2000.899423,2000
Gray Intensity Images Processing for PD Pattern Recognition Based on Genetic Programming,"Xuesong Suo;
Yuhong Zhou",https://ieeexplore.ieee.org/document/5159102/,10.1109/JCAI.2009.74,2009
SSA-Net: Spatial Scale Attention Network for Image-Based Geo-Localization,"Xiuwei Zhang;
Xiangchuang Meng;
Hanlin Yin;
Yixin Wang;
Yuanzeng Yue;
Yinghui Xing;
Yanning Zhang",https://ieeexplore.ieee.org/document/9576727/,10.1109/LGRS.2021.3120658,2022
SPA-RESUNET: Strip Pooling Attention Resunet for Multi-Class Segmentation of Vertebrae and Intervertebral Discs,"Chuanpu Li;
Tianbao Liu;
Zeli Chen;
Shumao Pang;
Liming Zhong;
Qianjin Feng;
Wei Yang",https://ieeexplore.ieee.org/document/9761577/,10.1109/ISBI52829.2022.9761577,2022
Automated detection of prostatic adenocarcinoma from high-resolution ex vivo MRI,"A. Madabhushi;
M.D. Feldman;
D.N. Metaxas;
J. Tomaszeweski;
D. Chute",https://ieeexplore.ieee.org/document/1546122/,10.1109/TMI.2005.859208,2005
Metrics for Assessing the Similarity of Microwave Breast Imaging Scans of Healthy Volunteers,"Benjamin R. Lavoie;
Jeremie Bourqui;
Elise C. Fear;
Michal Okoniewski",https://ieeexplore.ieee.org/document/8292925/,10.1109/TMI.2018.2806878,2018
Reduced-Reference Image Quality Assessment Using Divisive Normalization-Based Image Representation,"Qiang Li;
Zhou Wang",https://ieeexplore.ieee.org/document/4799311/,10.1109/JSTSP.2009.2014497,2009
"A Cross Validation Study of Deep Brain Stimulation Targeting: From Experts to Atlas-Based, Segmentation-Based and Automatic Registration Algorithms","F.J. Sanchez Castro;
C. Pollo;
R. Meuli;
P. Maeder;
O. Cuisenaire;
M. Bach Cuadra;
J.-G. Villemure;
J.-P. Thiran",https://ieeexplore.ieee.org/document/1717642/,10.1109/TMI.2006.882129,2006
Medial-Based Deformable Models in Nonconvex Shape-Spaces for Medical Image Segmentation,"Chris McIntosh;
Ghassan Hamarneh",https://ieeexplore.ieee.org/document/5958610/,10.1109/TMI.2011.2162528,2012
ABO blood group detection based on image processing technology,"Yue-fang Dong;
Wei-wei Fu;
Zhe Zhou;
Nian Chen;
Min Liu;
Shi Chen",https://ieeexplore.ieee.org/document/7984637/,10.1109/ICIVC.2017.7984637,2017
Signal Processing Opens New Views on Imaging [Special Reports],John Edwards,https://ieeexplore.ieee.org/document/7192829/,10.1109/MSP.2015.2437291,2015
Efficient Image Interpolation via Anchored Neighborhood Weighted Nonlinear Regression,"Jieying Zheng;
Yahong Wu;
Wanru Song;
Feng Liu",https://ieeexplore.ieee.org/document/8652273/,10.1109/ICSP.2018.8652273,2018
"Fast, Accurate and Shift-Varying Line Projections for Iterative Reconstruction Using the GPU","Guillem Pratx;
Garry Chinn;
Peter D. Olcott;
Craig S. Levin",https://ieeexplore.ieee.org/document/4637849/,10.1109/TMI.2008.2006518,2009
A 3-D reconstruction system for the human jaw using a sequence of optical images,"S.M. Yamany;
A.A. Farag;
D. Tasman;
A.G. Farman",https://ieeexplore.ieee.org/document/870264/,10.1109/42.870264,2000
Sparsity Constrained Mixture Modeling for the Estimation of Kinetic Parameters in Dynamic PET,"Yanguang Lin;
Justin P. Haldar;
Quanzheng Li;
Peter S. Conti;
Richard M. Leahy",https://ieeexplore.ieee.org/document/6657752/,10.1109/TMI.2013.2283229,2014
Partially parallel MR image reconstruction using sensitivity encoding,"Maryam Yashtini;
William W. Hager;
Yunmei Chen;
Xiaojing Ye",https://ieeexplore.ieee.org/document/6467300/,10.1109/ICIP.2012.6467300,2012
Comparison Between Multiline Transmission and Diverging Wave Imaging: Assessment of Image Quality and Motion Estimation Accuracy,"Emilia Badescu;
Damien Garcia;
Philippe Joos;
Adeline Bernard;
Lionel Augeul;
René Ferrera;
Magalie Viallon;
Lorena Petrusca;
Denis Friboulet;
Hervé Liebgott",https://ieeexplore.ieee.org/document/8747495/,10.1109/TUFFC.2019.2925581,2019
Application Research on Image Processing in Vehicle Course Angle Detecting System,"Chu-qi Su;
Du-que Zhang;
Li-bo Huang",https://ieeexplore.ieee.org/document/5169028/,10.1109/ICIC.2009.144,2009
FPGA based SoC for automated cDNA microarray image processing,"Monica Borda;
Bogdan Belean;
Romulus Terebes;
Raul Malutan",https://ieeexplore.ieee.org/document/6150434/,,2011
Image guidance of breast cancer surgery using 3-D ultrasound images and augmented reality visualization,"Y. Sato;
M. Nakamoto;
Y. Tamaki;
T. Sasama;
I. Sakita;
Y. Nakajima;
M. Monden;
S. Tamura",https://ieeexplore.ieee.org/document/736019/,10.1109/42.736019,1998
Modeling and optimization of rotational C-arm stereoscopic X-ray angiography,"A.S. Talukdar;
D.L. Wilson",https://ieeexplore.ieee.org/document/790460/,10.1109/42.790460,1999
An easily-achieved time-domain beamformer for ultrafast ultrasound imaging based on compressive sensing,"Congzhi Wang;
Xi Peng;
Dong Liang;
Yang Xiao;
Weibao Qiu;
Ming Qian;
Hairong Zheng",https://ieeexplore.ieee.org/document/7320124/,10.1109/EMBC.2015.7320124,2015
Review of the image reconstruction techniques used in SMOS data processing,"Antonio Gutiérrez;
Rita Castro;
José Barbosa;
Eric Anterrieu",https://ieeexplore.ieee.org/document/6350429/,10.1109/IGARSS.2012.6350429,2012
